Step,Validation Loss,Optimizer,Architecture,Attention Type,Weight Tying,Attention Sink
11.0,1.7586584866046906,ADAMW,Dense,Sliding Window,Untied Weights,No Sink (Gated)
12.0,1.8814722776412964,ADAMW,Dense,Sliding Window,Untied Weights,No Sink (Gated)
13.0,2.0093594789505005,ADAMW,Dense,Sliding Window,Untied Weights,No Sink (Gated)
14.0,2.1553272366523744,ADAMW,Dense,Sliding Window,Untied Weights,No Sink (Gated)
15.0,2.3519744634628297,ADAMW,Dense,Sliding Window,Untied Weights,No Sink (Gated)
16.0,2.5201937317848206,ADAMW,Dense,Sliding Window,Untied Weights,No Sink (Gated)
17.0,2.7036579966545107,ADAMW,Dense,Sliding Window,Untied Weights,No Sink (Gated)
18.0,2.782443177700043,ADAMW,Dense,Sliding Window,Untied Weights,No Sink (Gated)
19.0,2.921960186958313,ADAMW,Dense,Sliding Window,Untied Weights,No Sink (Gated)
20.0,2.984977626800537,ADAMW,Dense,Sliding Window,Untied Weights,No Sink (Gated)
21.0,3.060470795631409,ADAMW,Dense,Sliding Window,Untied Weights,No Sink (Gated)
22.0,3.0598832607269286,ADAMW,Dense,Sliding Window,Untied Weights,No Sink (Gated)
23.0,3.0800787925720217,ADAMW,Dense,Sliding Window,Untied Weights,No Sink (Gated)
0.0,5.026386427879333,ADAMW,Dense,Full Context,Tied Weights,No Sink (Gated)
1.0,2.3921233892440794,ADAMW,Dense,Full Context,Tied Weights,No Sink (Gated)
2.0,1.9749554932117461,ADAMW,Dense,Full Context,Tied Weights,No Sink (Gated)
3.0,1.7208524465560913,ADAMW,Dense,Full Context,Tied Weights,No Sink (Gated)
4.0,1.604502534866333,ADAMW,Dense,Full Context,Tied Weights,No Sink (Gated)
5.0,1.5451216578483582,ADAMW,Dense,Full Context,Tied Weights,No Sink (Gated)
6.0,1.524493044614792,ADAMW,Dense,Full Context,Tied Weights,No Sink (Gated)
7.0,1.5521764397621154,ADAMW,Dense,Full Context,Tied Weights,No Sink (Gated)
8.0,1.6140537858009338,ADAMW,Dense,Full Context,Tied Weights,No Sink (Gated)
9.0,1.6778400659561157,ADAMW,Dense,Full Context,Tied Weights,No Sink (Gated)
10.0,1.7574171721935272,ADAMW,Dense,Full Context,Tied Weights,No Sink (Gated)
11.0,1.828381496667862,ADAMW,Dense,Full Context,Tied Weights,No Sink (Gated)
0.0,5.100702571868896,ADAFACTOR,Dense,Full Context,Tied Weights,Standard Attention
1.0,3.1683189392089846,ADAFACTOR,Dense,Full Context,Tied Weights,Standard Attention
2.0,3.010084903240204,ADAFACTOR,Dense,Full Context,Tied Weights,Standard Attention
3.0,2.676594877243042,ADAFACTOR,Dense,Full Context,Tied Weights,Standard Attention
4.0,2.5315532207489015,ADAFACTOR,Dense,Full Context,Tied Weights,Standard Attention
5.0,2.4149465560913086,ADAFACTOR,Dense,Full Context,Tied Weights,Standard Attention
6.0,2.3423922181129457,ADAFACTOR,Dense,Full Context,Tied Weights,Standard Attention
7.0,2.301163399219513,ADAFACTOR,Dense,Full Context,Tied Weights,Standard Attention
8.0,2.2809663653373717,ADAFACTOR,Dense,Full Context,Tied Weights,Standard Attention
9.0,2.2770182967185972,ADAFACTOR,Dense,Full Context,Tied Weights,Standard Attention
0.0,5.147043228149414,LION,Dense,Sliding Window,Tied Weights,Standard Attention
1.0,3.02085417509079,LION,Dense,Sliding Window,Tied Weights,Standard Attention
2.0,2.9311374545097353,LION,Dense,Sliding Window,Tied Weights,Standard Attention
3.0,2.8052056431770325,LION,Dense,Sliding Window,Tied Weights,Standard Attention
4.0,2.6466766238212585,LION,Dense,Sliding Window,Tied Weights,Standard Attention
5.0,2.530463755130768,LION,Dense,Sliding Window,Tied Weights,Standard Attention
6.0,2.459613049030304,LION,Dense,Sliding Window,Tied Weights,Standard Attention
7.0,2.375851881504059,LION,Dense,Sliding Window,Tied Weights,Standard Attention
8.0,2.310561454296112,LION,Dense,Sliding Window,Tied Weights,Standard Attention
9.0,2.2576393246650697,LION,Dense,Sliding Window,Tied Weights,Standard Attention
10.0,2.237804639339447,LION,Dense,Sliding Window,Tied Weights,Standard Attention
11.0,2.2009265661239623,LION,Dense,Sliding Window,Tied Weights,Standard Attention
12.0,2.198695170879364,LION,Dense,Sliding Window,Tied Weights,Standard Attention
13.0,2.173576068878174,LION,Dense,Sliding Window,Tied Weights,Standard Attention
0.0,5.040096402168274,ADAMW,Dense,Sliding Window,Untied Weights,No Sink (Gated)
1.0,2.307088840007782,ADAMW,Dense,Sliding Window,Untied Weights,No Sink (Gated)
2.0,1.9476609647274017,ADAMW,Dense,Sliding Window,Untied Weights,No Sink (Gated)
3.0,1.7923114240169524,ADAMW,Dense,Sliding Window,Untied Weights,No Sink (Gated)
4.0,1.6907205939292909,ADAMW,Dense,Sliding Window,Untied Weights,No Sink (Gated)
5.0,1.6185411930084228,ADAMW,Dense,Sliding Window,Untied Weights,No Sink (Gated)
6.0,1.568733274936676,ADAMW,Dense,Sliding Window,Untied Weights,No Sink (Gated)
0.0,4.842852592468262,ADAMW,MoE,Full Context,Untied Weights,No Sink (Gated)
1.0,2.3109046816825867,ADAMW,MoE,Full Context,Untied Weights,No Sink (Gated)
2.0,1.9584649920463562,ADAMW,MoE,Full Context,Untied Weights,No Sink (Gated)
3.0,1.7770569682121278,ADAMW,MoE,Full Context,Untied Weights,No Sink (Gated)
4.0,1.6699850976467132,ADAMW,MoE,Full Context,Untied Weights,No Sink (Gated)
5.0,1.6256456136703492,ADAMW,MoE,Full Context,Untied Weights,No Sink (Gated)
0.0,4.7369205236434935,LION,MoE,Sliding Window,Tied Weights,Standard Attention
1.0,3.0221730947494505,LION,MoE,Sliding Window,Tied Weights,Standard Attention
2.0,2.6041763067245483,LION,MoE,Sliding Window,Tied Weights,Standard Attention
3.0,2.3095113396644593,LION,MoE,Sliding Window,Tied Weights,Standard Attention
4.0,2.144507908821106,LION,MoE,Sliding Window,Tied Weights,Standard Attention
5.0,2.0621037125587462,LION,MoE,Sliding Window,Tied Weights,Standard Attention
6.0,2.0052088260650636,LION,MoE,Sliding Window,Tied Weights,Standard Attention
7.0,1.9509283661842347,LION,MoE,Sliding Window,Tied Weights,Standard Attention
8.0,1.911806881427765,LION,MoE,Sliding Window,Tied Weights,Standard Attention
9.0,1.882272857427597,LION,MoE,Sliding Window,Tied Weights,Standard Attention
10.0,1.8529662609100341,LION,MoE,Sliding Window,Tied Weights,Standard Attention
11.0,1.84943630695343,LION,MoE,Sliding Window,Tied Weights,Standard Attention
0.0,4.862008166313172,ADAMW,MoE,Full Context,Tied Weights,No Sink (Gated)
1.0,2.830113184452057,ADAMW,MoE,Full Context,Tied Weights,No Sink (Gated)
2.0,2.4879206895828245,ADAMW,MoE,Full Context,Tied Weights,No Sink (Gated)
3.0,2.311385226249695,ADAMW,MoE,Full Context,Tied Weights,No Sink (Gated)
4.0,2.15025794506073,ADAMW,MoE,Full Context,Tied Weights,No Sink (Gated)
5.0,2.03232701420784,ADAMW,MoE,Full Context,Tied Weights,No Sink (Gated)
6.0,1.9668941974639893,ADAMW,MoE,Full Context,Tied Weights,No Sink (Gated)
7.0,1.898936378955841,ADAMW,MoE,Full Context,Tied Weights,No Sink (Gated)
8.0,1.8555192649364471,ADAMW,MoE,Full Context,Tied Weights,No Sink (Gated)
9.0,1.8241397857666015,ADAMW,MoE,Full Context,Tied Weights,No Sink (Gated)
10.0,1.8066276967525483,ADAMW,MoE,Full Context,Tied Weights,No Sink (Gated)
11.0,1.764793688058853,ADAMW,MoE,Full Context,Tied Weights,No Sink (Gated)
12.0,1.7479478001594544,ADAMW,MoE,Full Context,Tied Weights,No Sink (Gated)
13.0,1.7422409772872924,ADAMW,MoE,Full Context,Tied Weights,No Sink (Gated)
14.0,1.7207978904247283,ADAMW,MoE,Full Context,Tied Weights,No Sink (Gated)
15.0,1.7314429223537444,ADAMW,MoE,Full Context,Tied Weights,No Sink (Gated)
16.0,1.7097238957881928,ADAMW,MoE,Full Context,Tied Weights,No Sink (Gated)
17.0,1.7122101426124572,ADAMW,MoE,Full Context,Tied Weights,No Sink (Gated)
18.0,1.7174360811710359,ADAMW,MoE,Full Context,Tied Weights,No Sink (Gated)
0.0,4.8330844163894655,LION,Dense,Full Context,Untied Weights,No Sink (Gated)
1.0,2.799666142463684,LION,Dense,Full Context,Untied Weights,No Sink (Gated)
2.0,2.4877655625343325,LION,Dense,Full Context,Untied Weights,No Sink (Gated)
3.0,2.2762061595916747,LION,Dense,Full Context,Untied Weights,No Sink (Gated)
4.0,2.149143362045288,LION,Dense,Full Context,Untied Weights,No Sink (Gated)
5.0,2.0659130692481993,LION,Dense,Full Context,Untied Weights,No Sink (Gated)
6.0,2.009590721130371,LION,Dense,Full Context,Untied Weights,No Sink (Gated)
7.0,1.9703330636024474,LION,Dense,Full Context,Untied Weights,No Sink (Gated)
8.0,1.9485089480876923,LION,Dense,Full Context,Untied Weights,No Sink (Gated)
9.0,1.9439923346042634,LION,Dense,Full Context,Untied Weights,No Sink (Gated)
0.0,4.953423738479614,ADAFACTOR,Dense,Full Context,Tied Weights,Standard Attention
1.0,3.21069518327713,ADAFACTOR,Dense,Full Context,Tied Weights,Standard Attention
2.0,3.0261134266853333,ADAFACTOR,Dense,Full Context,Tied Weights,Standard Attention
3.0,2.74282306432724,ADAFACTOR,Dense,Full Context,Tied Weights,Standard Attention
4.0,2.59249484539032,ADAFACTOR,Dense,Full Context,Tied Weights,Standard Attention
5.0,2.5161265969276427,ADAFACTOR,Dense,Full Context,Tied Weights,Standard Attention
6.0,2.468765676021576,ADAFACTOR,Dense,Full Context,Tied Weights,Standard Attention
7.0,2.422671747207642,ADAFACTOR,Dense,Full Context,Tied Weights,Standard Attention
8.0,2.4004279255867003,ADAFACTOR,Dense,Full Context,Tied Weights,Standard Attention
9.0,2.4050973773002626,ADAFACTOR,Dense,Full Context,Tied Weights,Standard Attention
0.0,4.5551735162734985,ADAMW,Dense,Full Context,Untied Weights,Standard Attention
1.0,2.62277090549469,ADAMW,Dense,Full Context,Untied Weights,Standard Attention
2.0,2.085202533006668,ADAMW,Dense,Full Context,Untied Weights,Standard Attention
3.0,1.8339711487293244,ADAMW,Dense,Full Context,Untied Weights,Standard Attention
4.0,1.7532604932785034,ADAMW,Dense,Full Context,Untied Weights,Standard Attention
5.0,1.6886293172836304,ADAMW,Dense,Full Context,Untied Weights,Standard Attention
6.0,1.6344468891620636,ADAMW,Dense,Full Context,Untied Weights,Standard Attention
7.0,1.593405282497406,ADAMW,Dense,Full Context,Untied Weights,Standard Attention
8.0,1.5699886620044707,ADAMW,Dense,Full Context,Untied Weights,Standard Attention
9.0,1.5565886318683624,ADAMW,Dense,Full Context,Untied Weights,Standard Attention
10.0,1.5593642950057984,ADAMW,Dense,Full Context,Untied Weights,Standard Attention
11.0,1.5228279769420623,ADAMW,Dense,Full Context,Untied Weights,Standard Attention
12.0,1.5218725025653839,ADAMW,Dense,Full Context,Untied Weights,Standard Attention
13.0,1.5062604010105134,ADAMW,Dense,Full Context,Untied Weights,Standard Attention
14.0,1.5207691431045531,ADAMW,Dense,Full Context,Untied Weights,Standard Attention
15.0,1.5216747879981996,ADAMW,Dense,Full Context,Untied Weights,Standard Attention
16.0,1.531611341238022,ADAMW,Dense,Full Context,Untied Weights,Standard Attention
17.0,1.5400390148162841,ADAMW,Dense,Full Context,Untied Weights,Standard Attention
18.0,1.587573951482773,ADAMW,Dense,Full Context,Untied Weights,Standard Attention
19.0,1.5675639510154724,ADAMW,Dense,Full Context,Untied Weights,Standard Attention
20.0,1.6147205054759979,ADAMW,Dense,Full Context,Untied Weights,Standard Attention
21.0,1.6831346333026886,ADAMW,Dense,Full Context,Untied Weights,Standard Attention
22.0,1.7010619997978211,ADAMW,Dense,Full Context,Untied Weights,Standard Attention
23.0,1.7169893562793732,ADAMW,Dense,Full Context,Untied Weights,Standard Attention
0.0,4.967425036430359,ADAMW,Dense,Sliding Window,Tied Weights,No Sink (Gated)
1.0,2.363890862464905,ADAMW,Dense,Sliding Window,Tied Weights,No Sink (Gated)
2.0,1.9843761920928955,ADAMW,Dense,Sliding Window,Tied Weights,No Sink (Gated)
3.0,1.8950309693813323,ADAMW,Dense,Sliding Window,Tied Weights,No Sink (Gated)
0.0,4.800940704345703,ADAFACTOR,MoE,Full Context,Tied Weights,Standard Attention
1.0,3.6141509056091308,ADAFACTOR,MoE,Full Context,Tied Weights,Standard Attention
2.0,3.222164285182953,ADAFACTOR,MoE,Full Context,Tied Weights,Standard Attention
3.0,3.1153162121772766,ADAFACTOR,MoE,Full Context,Tied Weights,Standard Attention
4.0,2.9086466431617737,ADAFACTOR,MoE,Full Context,Tied Weights,Standard Attention
5.0,2.80103223323822,ADAFACTOR,MoE,Full Context,Tied Weights,Standard Attention
6.0,2.7326478362083435,ADAFACTOR,MoE,Full Context,Tied Weights,Standard Attention
7.0,2.6982787251472473,ADAFACTOR,MoE,Full Context,Tied Weights,Standard Attention
8.0,2.6852148532867433,ADAFACTOR,MoE,Full Context,Tied Weights,Standard Attention
9.0,2.6806583166122437,ADAFACTOR,MoE,Full Context,Tied Weights,Standard Attention
0.0,4.743437576293945,ADAMW,Dense,Sliding Window,Tied Weights,Standard Attention
1.0,3.062249004840851,ADAMW,Dense,Sliding Window,Tied Weights,Standard Attention
2.0,2.9108402848243715,ADAMW,Dense,Sliding Window,Tied Weights,Standard Attention
3.0,2.52388676404953,ADAMW,Dense,Sliding Window,Tied Weights,Standard Attention
4.0,2.280096936225891,ADAMW,Dense,Sliding Window,Tied Weights,Standard Attention
5.0,2.138209652900696,ADAMW,Dense,Sliding Window,Tied Weights,Standard Attention
6.0,2.043036609888077,ADAMW,Dense,Sliding Window,Tied Weights,Standard Attention
7.0,1.9772387981414794,ADAMW,Dense,Sliding Window,Tied Weights,Standard Attention
8.0,1.9272139966487885,ADAMW,Dense,Sliding Window,Tied Weights,Standard Attention
9.0,1.8952840626239777,ADAMW,Dense,Sliding Window,Tied Weights,Standard Attention
10.0,1.856764906644821,ADAMW,Dense,Sliding Window,Tied Weights,Standard Attention
11.0,1.8356885194778443,ADAMW,Dense,Sliding Window,Tied Weights,Standard Attention
12.0,1.7988264083862304,ADAMW,Dense,Sliding Window,Tied Weights,Standard Attention
13.0,1.7828912019729615,ADAMW,Dense,Sliding Window,Tied Weights,Standard Attention
14.0,1.7684428095817566,ADAMW,Dense,Sliding Window,Tied Weights,Standard Attention
15.0,1.7669065237045287,ADAMW,Dense,Sliding Window,Tied Weights,Standard Attention
16.0,1.7499702751636506,ADAMW,Dense,Sliding Window,Tied Weights,Standard Attention
17.0,1.7435344338417054,ADAMW,Dense,Sliding Window,Tied Weights,Standard Attention
18.0,1.735737383365631,ADAMW,Dense,Sliding Window,Tied Weights,Standard Attention
19.0,1.7223787546157836,ADAMW,Dense,Sliding Window,Tied Weights,Standard Attention
20.0,1.7303879797458648,ADAMW,Dense,Sliding Window,Tied Weights,Standard Attention
21.0,1.7200060427188872,ADAMW,Dense,Sliding Window,Tied Weights,Standard Attention
22.0,1.7202232301235199,ADAMW,Dense,Sliding Window,Tied Weights,Standard Attention
23.0,1.7142004132270814,ADAMW,Dense,Sliding Window,Tied Weights,Standard Attention
0.0,4.946270942687988,ADAFACTOR,MoE,Full Context,Tied Weights,No Sink (Gated)
1.0,3.1477150082588197,ADAFACTOR,MoE,Full Context,Tied Weights,No Sink (Gated)
2.0,2.745098280906677,ADAFACTOR,MoE,Full Context,Tied Weights,No Sink (Gated)
3.0,2.5778820514678955,ADAFACTOR,MoE,Full Context,Tied Weights,No Sink (Gated)
4.0,2.4237417697906496,ADAFACTOR,MoE,Full Context,Tied Weights,No Sink (Gated)
5.0,2.2956347703933715,ADAFACTOR,MoE,Full Context,Tied Weights,No Sink (Gated)
6.0,2.251294255256653,ADAFACTOR,MoE,Full Context,Tied Weights,No Sink (Gated)
7.0,2.1754672527313232,ADAFACTOR,MoE,Full Context,Tied Weights,No Sink (Gated)
8.0,2.1303643345832826,ADAFACTOR,MoE,Full Context,Tied Weights,No Sink (Gated)
9.0,2.099515438079834,ADAFACTOR,MoE,Full Context,Tied Weights,No Sink (Gated)
10.0,2.0600956439971925,ADAFACTOR,MoE,Full Context,Tied Weights,No Sink (Gated)
11.0,2.0355452060699464,ADAFACTOR,MoE,Full Context,Tied Weights,No Sink (Gated)
12.0,1.991884607076645,ADAFACTOR,MoE,Full Context,Tied Weights,No Sink (Gated)
13.0,1.9751046419143676,ADAFACTOR,MoE,Full Context,Tied Weights,No Sink (Gated)
14.0,1.9494050741195679,ADAFACTOR,MoE,Full Context,Tied Weights,No Sink (Gated)
15.0,1.9431030333042145,ADAFACTOR,MoE,Full Context,Tied Weights,No Sink (Gated)
16.0,1.903292465209961,ADAFACTOR,MoE,Full Context,Tied Weights,No Sink (Gated)
17.0,1.899601149559021,ADAFACTOR,MoE,Full Context,Tied Weights,No Sink (Gated)
18.0,1.897345596551895,ADAFACTOR,MoE,Full Context,Tied Weights,No Sink (Gated)
19.0,1.8800452411174775,ADAFACTOR,MoE,Full Context,Tied Weights,No Sink (Gated)
20.0,1.8528931736946106,ADAFACTOR,MoE,Full Context,Tied Weights,No Sink (Gated)
21.0,1.8604776442050934,ADAFACTOR,MoE,Full Context,Tied Weights,No Sink (Gated)
22.0,1.8263021171092988,ADAFACTOR,MoE,Full Context,Tied Weights,No Sink (Gated)
23.0,1.817149132490158,ADAFACTOR,MoE,Full Context,Tied Weights,No Sink (Gated)
24.0,1.819721418619156,ADAFACTOR,MoE,Full Context,Tied Weights,No Sink (Gated)
25.0,1.8221742272377015,ADAFACTOR,MoE,Full Context,Tied Weights,No Sink (Gated)
26.0,1.798989748954773,ADAFACTOR,MoE,Full Context,Tied Weights,No Sink (Gated)
27.0,1.7883447468280793,ADAFACTOR,MoE,Full Context,Tied Weights,No Sink (Gated)
28.0,1.79439834356308,ADAFACTOR,MoE,Full Context,Tied Weights,No Sink (Gated)
29.0,1.7861469864845276,ADAFACTOR,MoE,Full Context,Tied Weights,No Sink (Gated)
30.0,1.7783837080001832,ADAFACTOR,MoE,Full Context,Tied Weights,No Sink (Gated)
31.0,1.7821744561195374,ADAFACTOR,MoE,Full Context,Tied Weights,No Sink (Gated)
32.0,1.7619941115379334,ADAFACTOR,MoE,Full Context,Tied Weights,No Sink (Gated)
33.0,1.7703224778175355,ADAFACTOR,MoE,Full Context,Tied Weights,No Sink (Gated)
34.0,1.7782229006290435,ADAFACTOR,MoE,Full Context,Tied Weights,No Sink (Gated)
35.0,1.7582452118396759,ADAFACTOR,MoE,Full Context,Tied Weights,No Sink (Gated)
36.0,1.748378473520279,ADAFACTOR,MoE,Full Context,Tied Weights,No Sink (Gated)
37.0,1.7534831941127778,ADAFACTOR,MoE,Full Context,Tied Weights,No Sink (Gated)
38.0,1.7651749908924104,ADAFACTOR,MoE,Full Context,Tied Weights,No Sink (Gated)
39.0,1.764218133687973,ADAFACTOR,MoE,Full Context,Tied Weights,No Sink (Gated)
40.0,1.7640117168426515,ADAFACTOR,MoE,Full Context,Tied Weights,No Sink (Gated)
41.0,1.7455449163913728,ADAFACTOR,MoE,Full Context,Tied Weights,No Sink (Gated)
42.0,1.7542199969291687,ADAFACTOR,MoE,Full Context,Tied Weights,No Sink (Gated)
43.0,1.7714191734790803,ADAFACTOR,MoE,Full Context,Tied Weights,No Sink (Gated)
44.0,1.7595725417137147,ADAFACTOR,MoE,Full Context,Tied Weights,No Sink (Gated)
45.0,1.7659929931163787,ADAFACTOR,MoE,Full Context,Tied Weights,No Sink (Gated)
46.0,1.7450350940227508,ADAFACTOR,MoE,Full Context,Tied Weights,No Sink (Gated)
0.0,5.141941332817078,ADAFACTOR,Dense,Full Context,Tied Weights,Standard Attention
1.0,4.1067416906356815,ADAFACTOR,Dense,Full Context,Tied Weights,Standard Attention
2.0,3.2041595935821534,ADAFACTOR,Dense,Full Context,Tied Weights,Standard Attention
3.0,3.056591796875,ADAFACTOR,Dense,Full Context,Tied Weights,Standard Attention
4.0,2.98197226524353,ADAFACTOR,Dense,Full Context,Tied Weights,Standard Attention
5.0,2.8774915099143983,ADAFACTOR,Dense,Full Context,Tied Weights,Standard Attention
6.0,2.7348958611488343,ADAFACTOR,Dense,Full Context,Tied Weights,Standard Attention
7.0,2.6411301136016845,ADAFACTOR,Dense,Full Context,Tied Weights,Standard Attention
8.0,2.5640034437179566,ADAFACTOR,Dense,Full Context,Tied Weights,Standard Attention
9.0,2.524237811565399,ADAFACTOR,Dense,Full Context,Tied Weights,Standard Attention
10.0,2.465035080909729,ADAFACTOR,Dense,Full Context,Tied Weights,Standard Attention
11.0,2.405617046356201,ADAFACTOR,Dense,Full Context,Tied Weights,Standard Attention
12.0,2.3629872679710386,ADAFACTOR,Dense,Full Context,Tied Weights,Standard Attention
13.0,2.332421088218689,ADAFACTOR,Dense,Full Context,Tied Weights,Standard Attention
14.0,2.3118305087089537,ADAFACTOR,Dense,Full Context,Tied Weights,Standard Attention
15.0,2.2991873741149904,ADAFACTOR,Dense,Full Context,Tied Weights,Standard Attention
16.0,2.261329936981201,ADAFACTOR,Dense,Full Context,Tied Weights,Standard Attention
17.0,2.2536672353744507,ADAFACTOR,Dense,Full Context,Tied Weights,Standard Attention
18.0,2.2368632674217226,ADAFACTOR,Dense,Full Context,Tied Weights,Standard Attention
19.0,2.2252511978149414,ADAFACTOR,Dense,Full Context,Tied Weights,Standard Attention
20.0,2.2146981596946715,ADAFACTOR,Dense,Full Context,Tied Weights,Standard Attention
21.0,2.2058524608612062,ADAFACTOR,Dense,Full Context,Tied Weights,Standard Attention
22.0,2.203606140613556,ADAFACTOR,Dense,Full Context,Tied Weights,Standard Attention
23.0,2.1824424386024477,ADAFACTOR,Dense,Full Context,Tied Weights,Standard Attention
24.0,2.194748067855835,ADAFACTOR,Dense,Full Context,Tied Weights,Standard Attention
25.0,2.1920008182525637,ADAFACTOR,Dense,Full Context,Tied Weights,Standard Attention
26.0,2.187693202495575,ADAFACTOR,Dense,Full Context,Tied Weights,Standard Attention
27.0,2.18358256816864,ADAFACTOR,Dense,Full Context,Tied Weights,Standard Attention
0.0,5.024216079711914,ADAFACTOR,MoE,Full Context,Untied Weights,Standard Attention
1.0,3.3003770112991333,ADAFACTOR,MoE,Full Context,Untied Weights,Standard Attention
